id,acquiree_name,patent_id,patent_priority_year,inventor_id,inventor_name1,inventor_add_city,inventor_add_state,inventor_add_country,inventor_add_lat,inventor_add_lon,TEMP,acquiree_country_code,acquiree_state,acquiree_region,acquiree_city
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8523853,2009,8021360-1,"Dunning, James E.",Lafayette,CO,US,39.9936,-105.0892,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8523854,2012,8251987-1,"Willyard, Richard A.",Longmont,CO,US,40.1672,-105.1014,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8523855,2010,7033354-1,"Keppel, David S.",Longmont,CO,US,40.1672,-105.1014,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8523890,2012,6264087-1,"Whitman, Michael P.",New Hope,PA,US,40.3642,-74.9517,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8523898,2012,5541376-2,"Horner, Glenn A.",Boulder,CO,US,40.015,-105.27,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8524386,2010,5451093-1,"Petrie, Aidan",Jamestown,RI,US,41.4969,-71.3678,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8524386,2010,5807313-2,"Wo, Marco",Providence,RI,US,41.8239,-71.4133,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8524386,2010,6081976-1,"Nelsen, Daniel J.",Warwick,RI,US,41.7,-71.4167,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8528185,2009,5425921-1,"Coakley, Joseph",Dublin,CA,US,37.7022,-121.9347,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8528185,2009,6051016-6,"Eghbal, Darius D.",Oakland,CA,US,37.8044,-122.2697,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8528185,2009,7052453-8,"Matlock, George L.",Pleasanton,CA,US,37.6625,-121.8736,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8528185,2009,7574244-3,"Raridan, Jr., William B.",Pleasanton,CA,US,37.6625,-121.8736,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8528554,2009,4802120-1,"Mccoy, Edward R.",Vista,CA,US,33.2,-117.2417,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8528554,2009,7784461-4,"Upham, Gail F.",Fallbrook,CA,US,33.3764,-117.2503,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8528554,2009,8267085-4,"Aviano, Jeffrey K.",Escondido,CA,US,33.1192,-117.0856,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8529511,2011,4898593-1,"Swisher, David",St. Charles,MO,US,41.9142,-88.3087,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8529511,2011,6045536-1,"Meier, Kevin C.",Affton,MO,US,38.5506,-90.3331,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8529511,2011,7083569-1,"Boulanger, Jason",Trenton,IL,US,38.6056,-89.6819,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8529544,2010,5830155-1,"Frechette, Robert F.",Lakeville,MA,US,41.8458,-70.95,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8529544,2010,6190352-1,"Haarala, Brett T.",Framingham,MA,US,42.2792,-71.4167,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8529544,2010,7442175-5,"Braga, Richard M.",North Easton,MA,US,42.0667,-71.1042,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8529599,2010,5803902-5,"Holsten, Henry E.",Covington,GA,US,33.5967,-83.8603,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8529614,2009,6139543-2,"Tran, Quang",Redwood City,CA,US,37.4853,-122.2353,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8529614,2009,7618451-1,"Berez, Aaron",Menlo Park,CA,US,37.4539,-122.1811,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8529819,2008,5494620-2,"Stevenson, Richard P.",Colchester,CT,US,41.5756,-72.3325,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8529819,2008,8349987-3,"Ostapoff, Roland",East Haven,CT,US,41.2761,-72.8689,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8532729,2011,8071935-1,"Besko, David P.",Thornton,CO,US,39.8681,-104.9714,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8532751,2008,8082110-3,"Mckenna, Jr., Edward M.",Boulder,CO,US,40.015,-105.27,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8535253,2008,7300411-2,"Vess, Mark A.",Hanson,MA,US,42.075,-70.8806,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8535270,2012,3965706-1,"Davis, Michael",Middletown,CT,US,41.5622,-72.6511,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8535270,2012,7300448-2,"Creston, Brian J.",West Haven,CT,US,41.2706,-72.9475,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8535270,2012,7828775-1,"Okoniewski, Gregory G.",North Haven,CT,US,41.3908,-72.86,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8535270,2012,7942304-2,"Hathaway, Peter",Lebanon,CT,US,41.6361,-72.2131,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8535290,2012,5409458-1,"Khairkhahan, Alexander K.",Palo Alto,CA,US,37.4419,-122.1419,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8535290,2012,6929633-4,"Ning, Kelvin",Palo Alto,CA,US,37.4419,-122.1419,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8535290,2012,6929633-6,"Strang, Tyler Jon",Palo Alto,CA,US,37.4419,-122.1419,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8535312,2008,5541376-2,"Horner, Glenn A.",Boulder,CO,US,40.015,-105.27,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8538705,2011,5792069-1,"Greenwald, Scott D.",Medfield,MA,US,42.1875,-71.3069,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8539647,2005,5354260-1,"Cook, Gordon J.",Hampshire,NULL,GB,55.2083,-2.0784,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8539647,2005,7452340-3,"Portsmouth, David G.",Hampshire,NULL,GB,55.2083,-2.0784,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8539949,2010,4928247-1,"Doyle, Peter L.",Vista,CA,US,33.2,-117.2417,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8539949,2010,8453643-4,"Leone, Kenneth",Encinitas,CA,US,33.0369,-117.2911,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8540132,2006,4422433-1,"Milliman, Keith L.",Bethel,CT,US,41.3711,-73.4144,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8540424,2009,4925386-4,"Price, Jeffrey E.",Wildwood,MO,US,38.5828,-90.6628,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8540628,2011,6843884-4,"O'Prey, Cormac",Bishops Stortford,NULL,GB,51.8667,0.1667,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8540628,2011,8287525-2,"Grover, Simon Roderick",Cambridge,NULL,GB,52.2048,0.1095,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8540628,2011,8540628-4,"Scott, Valerie Anne",Cambridge,NULL,GB,52.2048,0.1095,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8540682,2009,7037292-1,"Carlyon, James L.",Farmington,MO,US,37.7808,-90.4217,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8540686,2005,5322514-1,"Steube, Gregory A.",St. Charles,MO,US,41.9142,-88.3087,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8540711,2007,7090673-1,"Dycus, Sean T.",Broomfield,CO,US,39.9206,-105.0861,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8540711,2007,7101371-2,"Peterson, Darion",Boulder,CO,US,40.015,-105.27,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8540712,2012,5335532-1,"Mueller, Peter",Frederick,CO,US,40.0992,-104.9367,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8540733,2011,4281537-1,"Burbank, Iii, John E.",Ridgefield,CT,US,41.2814,-73.4986,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8540733,2011,6264087-1,"Whitman, Michael P.",New Hope,PA,US,40.3642,-74.9517,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8540745,2012,4513746-1,"Aranyi, Ernie",Easton,CT,US,41.2528,-73.2978,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8540745,2012,7300448-1,"Criscuolo, Christopher J.",Branford,CT,US,41.2794,-72.8156,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8540745,2012,7300448-2,"Creston, Brian J.",West Haven,CT,US,41.2706,-72.9475,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8540749,2010,7131970-4,"Kerr, Jr., Duane E.",Loveland,CO,US,40.3978,-105.0744,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8540749,2010,7232440-2,"Garrison, David M.",Longmont,CO,US,40.1672,-105.1014,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8540749,2010,7776036-3,"Roy, Jeffrey M.",Boulder,CO,US,40.015,-105.27,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8542019,2012,5429583-1,"Paulus, Joseph A.",Louisville,CO,US,39.9778,-105.1314,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8542019,2012,8118808-2,"Brannan, Joseph D.",Erie,CO,US,40.0503,-105.0494,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8543180,2010,4713615-2,"Wilfley, Brian",Los Altos,CA,US,37.3853,-122.1131,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8543180,2010,5376795-5,"Heanue, Joseph",Oakland,CA,US,37.8044,-122.2697,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8543180,2010,8433384-1,"Bechtel, Kate Leeann",Pleasant Hill,CA,US,37.9481,-122.0597,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8543180,2010,8433384-2,"Funk, Tobias",Martinez,CA,US,38.0194,-122.1331,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8544711,2012,6211296-3,"Ma, Yong",Cheshire,CT,US,41.4989,-72.9011,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8544711,2012,6959851-1,"Heinrich, Russell S.",Madison,CT,US,41.2794,-72.5989,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8544712,2013,6945444-5,"Jankowski, Bruce K.",North Attleboro,MA,US,41.9833,-71.3333,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8545447,2012,3931106-3,"Tanner, Ii, John C.",Los Angeles,CA,US,34.0522,-118.2428,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8545479,2005,4279022-1,"Abe, Kazuhiro",Fukuroi,NULL,JP,34.75,137.9167,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8545479,2005,7584767-1,"Funamura, Shigeaki",Tokyo,NULL,JP,35.685,139.7514,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8545486,2010,8545486-1,"Malkowski, Jaroslaw T.",Trumbull,CT,US,41.2428,-73.2011,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8545493,2009,7101371-2,"Peterson, Darion",Boulder,CO,US,40.015,-105.27,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8545493,2009,7642451-1,"Bonn, Kenlyn S.",Boulder,CO,US,40.015,-105.27,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8545493,2009,8118808-2,"Brannan, Joseph D.",Erie,CO,US,40.0503,-105.0494,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8545493,2009,8251987-1,"Willyard, Richard A.",Longmont,CO,US,40.1672,-105.1014,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8545496,2012,5702387-1,"Arts, Gene H.",Berthoud,CO,US,40.3083,-105.0806,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8545496,2012,7131970-4,"Kerr, Jr., Duane E.",Loveland,CO,US,40.3978,-105.0744,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8545496,2012,7780662-1,"Bahney, Timothy J.",Portland,OR,US,45.5236,-122.675,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8545496,2012,8114122-1,"Nau, Jr., William H.",Longmont,CO,US,40.1672,-105.1014,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8545514,2009,5458572-3,"Ferrera, David A.",Redondo Beach,CA,US,33.8492,-118.3875,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8547062,2010,4298007-5,"Wallner, Thomas Germain",San Marcos,CA,US,33.1433,-117.1653,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8547062,2010,4668216-2,"Landis, Terry L.",Solana Beach,CA,US,32.9911,-117.2703,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8547062,2010,5339807-1,"Carter, Danis",Valley Center,CA,US,33.2183,-117.0333,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8547062,2010,8547062-4,"Leek, John",San Diego,CA,US,32.7153,-117.1564,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8548557,2010,7892017-2,"Tremblay, Kathleen",Westfield,MA,US,42.125,-72.75,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8548557,2010,8275441-2,"Garstka, Erick",Westfield,MA,US,42.125,-72.75,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8548558,2011,8275441-2,"Garstka, Erick",Westfield,MA,US,42.125,-72.75,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8548564,2009,8082110-3,"Mckenna, Jr., Edward M.",Boulder,CO,US,40.015,-105.27,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8550992,2011,5741088-1,"Kleyman, Gennady",Brooklyn,NY,US,40.65,-73.95,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8551006,2009,5746697-3,"Porges, Charles E.",Orinda,CA,US,37.8772,-122.1786,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8551048,2004,4036301-3,"Smith, Robert C.",Hamden,CT,US,41.3958,-72.8972,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8551051,2006,3993067-2,"Weilbacher, Eugene E.",Chesterfield,MO,US,38.6631,-90.5769,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8551051,2006,8048039-2,"Salto, David J.",Hopedale,MA,US,42.1306,-71.5417,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8551078,2010,4258942-1,"Viola, Frank J.",Sandy Hook,CT,US,41.42,-73.2825,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8551078,2010,6959851-1,"Heinrich, Russell S.",Madison,CT,US,41.2794,-72.5989,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8551091,2011,6277117-1,"Tetzlaff, Philip M.",Austin,TX,US,30.2669,-97.7428,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8551091,2011,6726686-3,"Couture, Gary M.",Longmont,CO,US,40.1672,-105.1014,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8551091,2011,7270664-8,"Weinberg, Craig",Denver,CO,US,39.7392,-104.9842,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8551137,2009,7101372-4,"Primavera, Michael",Orange,CT,US,41.2783,-73.0261,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8551138,2012,5865361-3,"Orban, Iii, Joseph P.",Norwalk,CT,US,41.1175,-73.4083,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8552915,2009,8118808-2,"Brannan, Joseph D.",Erie,CO,US,40.0503,-105.0494,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8553223,2010,8082110-3,"Mckenna, Jr., Edward M.",Boulder,CO,US,40.015,-105.27,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8555881,2011,5161525-4,"Sanborn, Warren G.",Escondido,CA,US,33.1192,-117.0856,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8555882,2012,5161525-4,"Sanborn, Warren G.",Escondido,CA,US,33.1192,-117.0856,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8555887,2010,7650181-2,"Lisogurski, Daniel M.",Boulder,CO,US,40.015,-105.27,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8556151,2007,4258942-1,"Viola, Frank J.",Sandy Hook,CT,US,41.42,-73.2825,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8556889,2009,8118808-2,"Brannan, Joseph D.",Erie,CO,US,40.0503,-105.0494,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8556890,2009,6398779-3,"Wham, Robert H.",Boulder,CO,US,40.015,-105.27,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8556929,2010,8147485-7,"Harper, Jennifer S.",Westminster,CO,US,39.8367,-105.0367,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8556929,2010,8215182-2,"Dunne, J. Bruce",Longmont,CO,US,40.1672,-105.1014,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8556953,2009,6139543-2,"Tran, Quang",Redwood City,CA,US,37.4853,-122.2353,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8556953,2009,7618451-1,"Berez, Aaron",Menlo Park,CA,US,37.4539,-122.1811,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8558178,2012,5697367-2,"Gonopolskiy, Oleg",West Bloomfield,MI,US,42.5684,-83.3545,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8558178,2012,7741592-2,"Anderson, Arik",Birmingham,MI,US,42.5467,-83.2114,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8560035,2010,5697367-2,"Gonopolskiy, Oleg",West Bloomfield,MI,US,42.5684,-83.3545,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8560035,2010,8560035-2,"Muto, Melissa",Royal Oak,MI,US,42.4894,-83.1447,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8560035,2010,8560035-3,"Stimpson, Matthew",Macomb,MI,US,42.7008,-82.9592,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8560035,2010,8560035-4,"Morabito, Richard",Grosse Ile,MI,US,42.1292,-83.1444,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8560036,2010,5485847-1,"Baker, Jr., Clark R.",Newman,CA,US,37.3139,-121.0197,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8560043,2012,6524315-1,"Selvitelli, David M.",Suffield,CT,US,41.9817,-72.6511,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8560043,2012,7445522-4,"Tauer, Mark",Belchertown,MA,US,42.2769,-72.4014,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8560043,2012,7866471-1,"Callahan, Mark J.",Medway,MA,US,42.1417,-71.3972,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8560043,2012,7892017-2,"Tremblay, Kathleen",Westfield,MA,US,42.125,-72.75,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8560043,2012,8109883-2,"Zaiken, Eliot J.",Belchertown,MA,US,42.2769,-72.4014,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8560059,2007,6852110-5,"Hoarau, Carine",Lafayette,CA,US,37.8858,-122.1169,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8560059,2007,7657292-3,"Campbell, Shannon E.",Oakland,CA,US,37.8044,-122.2697,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8560059,2007,8275553-3,"Batchelder, Keith",San Francisco,CA,US,37.775,-122.4183,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8561614,2006,5749358-2,"Colburn, Joel C.",Walnut Creek,CA,US,37.9064,-122.0639,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8561614,2006,7657163-1,"Martens, Paul",Pleasanton,CA,US,37.6625,-121.8736,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8561873,2012,7010841-3,"Shah, Sachin Vinodchandra",Milford,CT,US,41.2222,-73.0569,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8561873,2012,8157151-1,"Ingmanson, Michael D.",Stratford,CT,US,41.1844,-73.1336,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8561873,2012,8157151-3,"Mcnellis, Joseph",Bristol,CT,US,41.6717,-72.9497,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8561874,2011,5058301-2,"Scirica, Paul A.",Huntington,CT,US,41.2964,-73.1467,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8562520,2011,7896845-3,"Rockrohr, Brian",Waterbury,CT,US,41.5581,-73.0519,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8562549,2008,5876359-1,"Bock, Malcolm G.",Medfield,MA,US,42.1875,-71.3069,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8562549,2008,7618384-1,"Nardi, Steven",Taunton,MA,US,41.9,-71.0903,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8562637,2003,5662703-2,"Kusleika, Richard S.",Eden Prairie,MN,US,44.8547,-93.4706,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8562641,2007,6454783-1,"Piskun, Gregory",Morganville,NJ,US,40.3764,-74.2447,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8562668,2007,5316016-2,"Wang, Lixiao",Long Lake,MN,US,44.9867,-93.5714,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8562668,2007,8241344-3,"Tatalovich, Joe",St. Louis Park,MN,US,45.1661,-96.1708,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8562668,2007,8449593-1,"Ma, Jianlu",Maple Grove,MN,US,45.0725,-93.4556,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8562668,2007,8562668-4,"Zhao, Xiaoling",Maple Grove,MN,US,45.0725,-93.4556,1,IRL,,Dublin,Dublin
002f8715-7e27-c7f5-7190-8d2968cf7dc5,covidien,8562668,2007,8562668-5,"Ranum, Dan",Golden Valley,MN,US,45.0097,-93.3489,1,IRL,,Dublin,Dublin
