cluster_id	company_id	company	patent_id	local_radius	remote_radius	number_of_inventors	locations	center_lat	center_lng	state	country	geographical_relationship	haversine_distance_to_local
1	18559d45-1d43-6e73-b186-a42d27c85802	azbil corp	8647860	70	70	1	(32.2217 -110.9258)	32.2217	-110.9258	AZ	US	domestic	N/A
2	91efe631-e7e0-4dfa-1f5e-5f101dd2d765	macrogenics	8802091	70	70	3	(39.0444 -77.1192); (39.1033 -77.2911); (38.9806 -77.1006)	39.0444	-77.1192	MD	US	domestic	N/A
3	91efe631-e7e0-4dfa-1f5e-5f101dd2d765	macrogenics	8802091	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	3908.1539992588764
4	91efe631-e7e0-4dfa-1f5e-5f101dd2d765	macrogenics	9150656	70	70	3	(39.0444 -77.1192); (39.1033 -77.2911); (38.9806 -77.1006)	39.0444	-77.1192	MD	US	domestic	N/A
5	91efe631-e7e0-4dfa-1f5e-5f101dd2d765	macrogenics	9150656	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	3908.1539992588764
6	91efe631-e7e0-4dfa-1f5e-5f101dd2d765	macrogenics	9441049	70	70	3	(39.0444 -77.1192); (39.1033 -77.2911); (38.9806 -77.1006)	39.0444	-77.1192	MD	US	domestic	N/A
7	91efe631-e7e0-4dfa-1f5e-5f101dd2d765	macrogenics	9441049	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	3908.1539992588764
8	91efe631-e7e0-4dfa-1f5e-5f101dd2d765	macrogenics	9714295	70	70	3	(39.0444 -77.1192); (39.1033 -77.2911); (38.9806 -77.1006)	39.0444	-77.1192	MD	US	domestic	N/A
9	91efe631-e7e0-4dfa-1f5e-5f101dd2d765	macrogenics	9714295	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	3908.1539992588764
10	91efe631-e7e0-4dfa-1f5e-5f101dd2d765	macrogenics	9714296	70	70	3	(39.0444 -77.1192); (39.1033 -77.2911); (38.9806 -77.1006)	39.0444	-77.1192	MD	US	domestic	N/A
11	91efe631-e7e0-4dfa-1f5e-5f101dd2d765	macrogenics	9714296	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	3908.1539992588764
12	91efe631-e7e0-4dfa-1f5e-5f101dd2d765	macrogenics	9896508	70	70	3	(39.0828 -77.2653); (39.1033 -77.2911); (38.9806 -77.1006)	39.0828	-77.2653	MD	US	domestic	N/A
13	91efe631-e7e0-4dfa-1f5e-5f101dd2d765	macrogenics	9896508	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	3894.914021414236
14	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	7655016	70	70	5	(37.4419 -122.1419); (37.3689 -122.0353); (37.3394 -121.8939); (37.4241 -122.1661); (37.4419 -122.1419)	37.4419	-122.1419	CA	US	domestic	N/A
15	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8323304	70	70	2	(37.3842 -122.2342); (37.3842 -122.2342)	37.3842	-122.2342	CA	US	domestic	N/A
16	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8328717	70	70	1	(41.3967 -73.0764)	41.3967	-73.0764	CT	US	domestic	N/A
17	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8343151	70	70	1	(39.7392 -104.9842)	39.7392	-104.9842	CO	US	domestic	N/A
18	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8346328	70	70	1	(37.3842 -122.2342)	37.3842	-122.2342	CA	US	domestic	N/A
19	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8352004	70	70	1	(37.3842 -122.2342)	37.3842	-122.2342	CA	US	domestic	N/A
20	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8357157	70	70	1	(37.4539 -122.1811)	37.4539	-122.1811	CA	US	domestic	N/A
21	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8361061	70	70	1	(37.4539 -122.1811)	37.4539	-122.1811	CA	US	domestic	N/A
22	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8364220	70	70	1	(40.1672 -105.1014)	40.1672	-105.1014	CO	US	domestic	N/A
23	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8372014	70	70	1	(41.3958 -72.8972)	41.3958	-72.8972	CT	US	domestic	N/A
24	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8386010	70	70	1	(37.4853 -122.2353)	37.4853	-122.2353	CA	US	domestic	N/A
25	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8403197	70	70	1	(34.4358 -119.8267)	34.4358	-119.8267	CA	US	domestic	N/A
26	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8409084	70	70	1	(41.3967 -73.0764)	41.3967	-73.0764	CT	US	domestic	N/A
27	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8414486	70	70	1	(41.3967 -73.0764)	41.3967	-73.0764	CT	US	domestic	N/A
28	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8414604	70	70	1	(37.4539 -122.1811)	37.4539	-122.1811	CA	US	domestic	N/A
29	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8443294	70	70	1	(32.5839 -117.1122)	32.5839	-117.1122	CA	US	domestic	N/A
30	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8500770	70	70	2	(37.3842 -122.2342); (37.3842 -122.2342)	37.3842	-122.2342	CA	US	domestic	N/A
31	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8529566	70	70	1	(39.7392 -104.9842)	39.7392	-104.9842	CO	US	domestic	N/A
32	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8535290	70	70	3	(37.4419 -122.1419); (37.2267 -121.9736); (37.2872 -121.9489)	37.4419	-122.1419	CA	US	domestic	N/A
33	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8545447	70	70	5	(37.4419 -122.1419); (37.3689 -122.0353); (37.2267 -121.9736); (37.3689 -122.0353); (37.4419 -122.1419)	37.4419	-122.1419	CA	US	domestic	N/A
34	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8562673	70	70	7	(38.4406 -122.7133); (38.4406 -122.7133); (38.4406 -122.7133); (38.4406 -122.7133); (38.4406 -122.7133); (38.4406 -122.7133); (37.9736 -122.53)	38.4406	-122.7133	CA	US	domestic	N/A
35	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8579177	70	70	1	(41.3958 -72.8972)	41.3958	-72.8972	CT	US	domestic	N/A
36	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8579919	70	70	1	(37.3861 -122.0828)	37.3861	-122.0828	CA	US	domestic	N/A
37	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8579926	70	70	1	(32.7153 -117.1564)	32.7153	-117.1564	CA	US	domestic	N/A
38	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8622916	70	70	1	(32.5839 -117.1122)	32.5839	-117.1122	CA	US	domestic	N/A
39	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8628523	70	70	1	(37.3689 -122.0353)	37.3689	-122.0353	CA	US	domestic	N/A
40	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8663213	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	N/A
41	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8663304	70	70	1	(33.4269 -117.6111)	33.4269	-117.6111	CA	US	domestic	N/A
42	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8672933	70	70	1	(37.3689 -122.0353)	37.3689	-122.0353	CA	US	domestic	N/A
43	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8700116	70	70	1	(40.2247 -105.2708)	40.2247	-105.2708	CO	US	domestic	N/A
44	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8721639	70	70	1	(37.4539 -122.1811)	37.4539	-122.1811	CA	US	domestic	N/A
45	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8740893	70	70	1	(37.3689 -122.0353)	37.3689	-122.0353	CA	US	domestic	N/A
46	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8747434	70	70	1	(39.7392 -104.9842)	39.7392	-104.9842	CO	US	domestic	N/A
47	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8758243	70	70	1	(34.2175 -118.3694)	34.2175	-118.3694	CA	US	domestic	N/A
48	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8764765	70	70	1	(41.3967 -73.0764)	41.3967	-73.0764	CT	US	domestic	N/A
49	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8784333	70	70	1	(37.3542 -121.9542)	37.3542	-121.9542	CA	US	domestic	N/A
50	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8795266	70	70	1	(37.4539 -122.1811)	37.4539	-122.1811	CA	US	domestic	N/A
51	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8800839	70	70	1	(41.3958 -72.8972)	41.3958	-72.8972	CT	US	domestic	N/A
52	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8808282	70	70	3	(37.3842 -122.2342); (37.3689 -122.0353); (37.2639 -122.0219)	37.3842	-122.2342	CA	US	domestic	N/A
53	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8855734	70	70	1	(37.3842 -122.2342)	37.3842	-122.2342	CA	US	domestic	N/A
54	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8876708	70	70	1	(41.3967 -73.0764)	41.3967	-73.0764	CT	US	domestic	N/A
55	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8888695	70	70	1	(41.3967 -73.0764)	41.3967	-73.0764	CT	US	domestic	N/A
56	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8911365	70	70	1	(41.3967 -73.0764)	41.3967	-73.0764	CT	US	domestic	N/A
57	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8911459	70	70	2	(37.3542 -121.9542); (37.3394 -121.8939)	37.3542	-121.9542	CA	US	domestic	N/A
58	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8961407	70	70	1	(41.3967 -73.0764)	41.3967	-73.0764	CT	US	domestic	N/A
59	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8961546	70	70	1	(37.3394 -121.8939)	37.3394	-121.8939	CA	US	domestic	N/A
60	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8967444	70	70	1	(37.3689 -122.0353)	37.3689	-122.0353	CA	US	domestic	N/A
61	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8974452	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	N/A
62	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8974524	70	70	5	(38.4406 -122.7133); (38.4406 -122.7133); (38.4406 -122.7133); (38.4406 -122.7133); (38.4406 -122.7133)	38.4406	-122.7133	CA	US	domestic	N/A
63	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8974524	70	70	2	(44.98 -93.2636); (44.98 -93.2636)	44.98	-93.2636	MN	US	domestic	2534.5500872383045
64	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8978657	70	70	1	(40.2247 -105.2708)	40.2247	-105.2708	CO	US	domestic	N/A
65	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8986241	70	70	3	(37.4419 -122.1419); (37.2872 -121.9489); (37.2639 -122.0219)	37.4419	-122.1419	CA	US	domestic	N/A
66	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8998937	70	70	1	(37.3394 -121.8939)	37.3394	-121.8939	CA	US	domestic	N/A
67	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8998980	70	70	1	(37.9736 -122.53)	37.9736	-122.53	CA	US	domestic	N/A
68	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8998980	70	70	1	(45.0792 -93.1469)	45.0792	-93.1469	MN	US	domestic	2554.0833263819154
69	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9011486	70	70	1	(38.4406 -122.7133)	38.4406	-122.7133	CA	US	domestic	N/A
70	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9039691	70	70	1	(39.7392 -104.9842)	39.7392	-104.9842	CO	US	domestic	N/A
71	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9072524	70	70	1	(39.7392 -104.9842)	39.7392	-104.9842	CO	US	domestic	N/A
72	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9078682	70	70	1	(33.6694 -117.8222)	33.6694	-117.8222	CA	US	domestic	N/A
73	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9084608	70	70	1	(39.7392 -104.9842)	39.7392	-104.9842	CO	US	domestic	N/A
74	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9084835	70	70	1	(38.4406 -122.7133)	38.4406	-122.7133	CA	US	domestic	N/A
75	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9113941	70	70	1	(39.7392 -104.9842)	39.7392	-104.9842	CO	US	domestic	N/A
76	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9114181	70	70	1	(39.7392 -104.9842)	39.7392	-104.9842	CO	US	domestic	N/A
77	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9131836	70	70	1	(37.4853 -122.2353)	37.4853	-122.2353	CA	US	domestic	N/A
78	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9161722	70	70	1	(40.2247 -105.2708)	40.2247	-105.2708	CO	US	domestic	N/A
79	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9161769	70	70	1	(39.7392 -104.9842)	39.7392	-104.9842	CO	US	domestic	N/A
80	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9186216	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	N/A
81	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9192406	70	70	1	(37.4539 -122.1811)	37.4539	-122.1811	CA	US	domestic	N/A
82	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9192432	70	70	1	(39.7392 -104.9842)	39.7392	-104.9842	CO	US	domestic	N/A
83	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9198659	70	70	1	(37.3689 -122.0353)	37.3689	-122.0353	CA	US	domestic	N/A
84	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9211396	70	70	1	(37.4419 -122.1419)	37.4419	-122.1419	CA	US	domestic	N/A
85	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9220436	70	70	1	(40.2247 -105.2708)	40.2247	-105.2708	CO	US	domestic	N/A
86	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9265847	70	70	1	(39.7392 -104.9842)	39.7392	-104.9842	CO	US	domestic	N/A
87	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9301802	70	70	1	(37.3689 -122.0353)	37.3689	-122.0353	CA	US	domestic	N/A
88	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9301827	70	70	1	(33.5422 -117.7822)	33.5422	-117.7822	CA	US	domestic	N/A
89	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9308346	70	70	3	(33.7456 -117.8669); (33.7458 -117.8253); (33.6694 -117.8222)	33.7456	-117.8669	CA	US	domestic	N/A
90	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9308569	70	70	3	(33.7456 -117.8669); (33.7458 -117.8253); (33.6694 -117.8222)	33.7456	-117.8669	CA	US	domestic	N/A
91	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9314267	70	70	1	(41.3967 -73.0764)	41.3967	-73.0764	CT	US	domestic	N/A
92	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9333032	70	70	2	(37.3689 -122.0353); (37.775 -122.4183)	37.3689	-122.0353	CA	US	domestic	N/A
93	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9339575	70	70	1	(38.4406 -122.7133)	38.4406	-122.7133	CA	US	domestic	N/A
94	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9345506	70	70	1	(39.7392 -104.9842)	39.7392	-104.9842	CO	US	domestic	N/A
95	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9375276	70	70	1	(37.3689 -122.0353)	37.3689	-122.0353	CA	US	domestic	N/A
96	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9375333	70	70	1	(37.4419 -122.1419)	37.4419	-122.1419	CA	US	domestic	N/A
97	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9414738	70	70	1	(37.4853 -122.2353)	37.4853	-122.2353	CA	US	domestic	N/A
98	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9420940	70	70	1	(37.4853 -122.2353)	37.4853	-122.2353	CA	US	domestic	N/A
99	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9439827	70	70	4	(37.4419 -122.1419); (37.775 -122.4183); (37.5631 -122.3244); (37.775 -122.4183)	37.4419	-122.1419	CA	US	domestic	N/A
100	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9439827	70	70	2	(38.4406 -122.7133); (38.5472 -122.8153)	38.4406	-122.7133	CA	US	domestic	121.8309676802675
101	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9468499	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	N/A
102	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9480528	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	N/A
103	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9486237	70	70	1	(37.3394 -121.8939)	37.3394	-121.8939	CA	US	domestic	N/A
104	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9492195	70	70	1	(41.3967 -73.0764)	41.3967	-73.0764	CT	US	domestic	N/A
105	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9522063	70	70	1	(37.9736 -122.53)	37.9736	-122.53	CA	US	domestic	N/A
106	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9522063	70	70	1	(45.0792 -93.1469)	45.0792	-93.1469	MN	US	domestic	2554.0833263819154
107	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9526606	70	70	1	(42.5375 -71.5125)	42.5375	-71.5125	MA	US	domestic	N/A
108	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9532703	70	70	1	(37.4853 -122.2353)	37.4853	-122.2353	CA	US	domestic	N/A
109	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9532799	70	70	1	(37.3394 -121.8939)	37.3394	-121.8939	CA	US	domestic	N/A
110	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9539692	70	70	1	(44.9367 -93.6658)	44.9367	-93.6658	MN	US	domestic	N/A
111	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9549778	70	70	1	(37.3689 -122.0353)	37.3689	-122.0353	CA	US	domestic	N/A
112	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9561023	70	70	1	(38.4406 -122.7133)	38.4406	-122.7133	CA	US	domestic	N/A
113	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9579117	70	70	1	(39.7392 -104.9842)	39.7392	-104.9842	CO	US	domestic	N/A
114	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9592037	70	70	1	(38.4406 -122.7133)	38.4406	-122.7133	CA	US	domestic	N/A
115	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9649152	70	70	1	(39.9778 -105.1319)	39.9778	-105.1319	CO	US	domestic	N/A
116	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9668735	70	70	1	(37.3689 -122.0353)	37.3689	-122.0353	CA	US	domestic	N/A
117	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9675482	70	70	1	(37.4419 -122.1419)	37.4419	-122.1419	CA	US	domestic	N/A
118	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9685281	70	70	1	(31.0456 121.3997)	31.0456	121.3997	N/A	CN	domestic	N/A
119	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9713418	70	70	1	(37.4853 -122.2353)	37.4853	-122.2353	CA	US	domestic	N/A
120	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9717514	70	70	1	(37.0514 -122.0722)	37.0514	-122.0722	CA	US	domestic	N/A
121	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9743981	70	70	2	(37.5742 -122.3783); (37.4853 -122.2353)	37.5742	-122.3783	CA	US	domestic	N/A
122	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9763733	70	70	2	(37.5742 -122.3783); (37.4853 -122.2353)	37.5742	-122.3783	CA	US	domestic	N/A
123	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9788854	70	70	2	(37.3542 -121.9542); (37.3394 -121.8939)	37.3542	-121.9542	CA	US	domestic	N/A
124	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9788943	70	70	7	(38.5472 -122.8153); (38.4406 -122.7133); (38.4406 -122.7133); (37.9736 -122.53); (38.4406 -122.7133); (38.4406 -122.7133); (38.4406 -122.7133)	38.5472	-122.8153	CA	US	domestic	N/A
125	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9788943	70	70	1	(45.105 -93.2083)	45.105	-93.2083	MN	US	domestic	2543.1154337762123
126	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9788943	70	70	1	(53.2969 -8.9936)	53.2969	-8.9936	N/A	IE	cross border	7993.9457410819405
127	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9808313	70	70	1	(37.3689 -122.0353)	37.3689	-122.0353	CA	US	domestic	N/A
128	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9820814	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	N/A
129	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9844382	70	70	1	(37.4419 -122.1419)	37.4419	-122.1419	CA	US	domestic	N/A
130	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9855051	70	70	1	(37.4419 -122.1419)	37.4419	-122.1419	CA	US	domestic	N/A
131	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9855052	70	70	1	(37.4419 -122.1419)	37.4419	-122.1419	CA	US	domestic	N/A
132	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9867658	70	70	1	(39.7392 -104.9842)	39.7392	-104.9842	CO	US	domestic	N/A
133	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9867664	70	70	1	(37.3689 -122.0353)	37.3689	-122.0353	CA	US	domestic	N/A
134	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9918784	70	70	1	(39.9778 -105.1319)	39.9778	-105.1319	CO	US	domestic	N/A
135	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9918789	70	70	2	(37.5742 -122.3783); (37.4853 -122.2353)	37.5742	-122.3783	CA	US	domestic	N/A
136	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9924958	70	70	1	(37.0514 -122.0722)	37.0514	-122.0722	CA	US	domestic	N/A
137	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9931128	70	70	1	(37.0514 -122.0722)	37.0514	-122.0722	CA	US	domestic	N/A
138	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9931495	70	70	1	(37.4419 -122.1419)	37.4419	-122.1419	CA	US	domestic	N/A
139	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9966642	70	70	1	(39.7392 -104.9842)	39.7392	-104.9842	CO	US	domestic	N/A
140	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9974427	70	70	1	(45.2333 -93.2911)	45.2333	-93.2911	MN	US	domestic	N/A
141	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	9974604	70	70	1	(39.7392 -104.9842)	39.7392	-104.9842	CO	US	domestic	N/A
142	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8177783	70	70	1	(37.4539 -122.1811)	37.4539	-122.1811	CA	US	domestic	N/A
143	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8414572	70	70	1	(37.4539 -122.1811)	37.4539	-122.1811	CA	US	domestic	N/A
144	d5b9d6ac-97a8-1abf-c138-5c548d4acb38	medtronic	8870864	70	70	2	(37.4539 -122.1811); (37.2267 -121.9736)	37.4539	-122.1811	CA	US	domestic	N/A
145	78b4ab2e-7045-0f95-44b5-4a9ef45a347a	edwards lifesciences	9681951	70	70	1	(33.6603 -117.9983)	33.6603	-117.9983	CA	US	domestic	N/A
146	78b4ab2e-7045-0f95-44b5-4a9ef45a347a	edwards lifesciences	9687345	70	70	2	(33.6603 -117.9983); (33.6469 -117.6883)	33.6603	-117.9983	CA	US	domestic	N/A
147	78b4ab2e-7045-0f95-44b5-4a9ef45a347a	edwards lifesciences	9724083	70	70	1	(33.6469 -117.6883)	33.6469	-117.6883	CA	US	domestic	N/A
148	78b4ab2e-7045-0f95-44b5-4a9ef45a347a	edwards lifesciences	9730791	70	70	1	(33.6603 -117.9983)	33.6603	-117.9983	CA	US	domestic	N/A
149	240c93b4-f5b7-c773-a5fc-9d38a871c8b3	cognos	6768995	70	70	1	(54.2734 -1.5858)	54.2734	-1.5858	N/A	GB	domestic	N/A
150	ca12fed3-b728-e054-2b57-0061062e8f0e	biomarin pharmaceutical	9222120	70	70	1	(32.9628 -117.035)	32.9628	-117.035	CA	US	domestic	N/A
151	caa611d6-5a7a-5cf2-60ad-bd0cafab1986	merck animal health	8188233	70	70	32	(40.31 -75.1303); (40.3219 -75.3283); (40.1544 -75.2219); (40.3219 -75.3283); (40.6408 -74.3839); (40.31 -75.1303); (40.1022 -75.1525); (40.1522 -75.2667); (40.2414 -75.2842); (40.6408 -74.8817); (40.2414 -75.2842); (40.5186 -74.4125); (40.6589 -74.3478); (40.4667 -74.6611); (40.5431 -74.3636); (40.1856 -75.4519); (40.31 -75.1303); (40.3219 -75.3283); (40.1544 -75.2219); (40.3219 -75.3283); (40.6408 -74.3839); (40.31 -75.1303); (40.1022 -75.1525); (40.1522 -75.2667); (40.2414 -75.2842); (40.6408 -74.8817); (40.2414 -75.2842); (40.5186 -74.4125); (40.6589 -74.3478); (40.4667 -74.6611); (40.5431 -74.3636); (40.1856 -75.4519)	40.6408	-74.8817	NJ	US	domestic	N/A
